state,age_group,disability_type,support_class,participant_count,average_support_budget,utilisation_rate,active_provider_count,payment_amount,participant_to_provider_ratio,utilisation_gap,payment_per_participant,access_gap_score,access_risk
NT,25 to 34,Spinal Cord Injury,Unknown,23,0,50,32.0,0.0,0.71875,50,0.0,0.5529499151103565,Medium Risk
NT,25 to 34,Stroke,Unknown,18,0,50,34.0,0.0,0.5294117647058824,50,0.0,0.5258276740237691,Medium Risk
NT,25 to 34,Visual Impairment,Unknown,15,0,50,34.0,0.0,0.4411764705882353,50,0.0,0.5143675721561969,Medium Risk
NT,35 to 44,ABI,Unknown,27,0,50,202.0,0.0,0.13366336633663367,50,0.0,0.4096986417657046,Low Risk
NT,35 to 44,Autism,Unknown,11,0,50,68.0,0.0,0.16176470588235295,50,0.0,0.42612478777589136,Medium Risk
NT,35 to 44,Cerebral Palsy,Unknown,24,0,50,121.0,0.0,0.19834710743801653,50,0.0,0.445606960950764,Medium Risk
NT,35 to 44,Down Syndrome,Unknown,14,0,50,70.0,0.0,0.2,50,0.0,0.44656196943972837,Medium Risk
NT,35 to 44,Hearing Impairment,Unknown,19,0,50,48.0,0.0,0.3958333333333333,50,0.0,0.5055814940577249,Medium Risk
NT,35 to 44,Intellectual Disability,Unknown,29,0,50,320.0,0.0,0.090625,50,0.0,0.379902376910017,Low Risk
NT,35 to 44,Multiple Sclerosis,Unknown,15,0,50,4.0,0.0,3.75,50,0.0,0.6480687606112054,High Risk
NT,35 to 44,Other,Unknown,24,0,50,56.0,0.0,0.42857142857142855,50,0.0,0.511502546689304,Medium Risk
NT,35 to 44,Other Neurological,Unknown,20,0,50,46.0,0.0,0.43478260869565216,50,0.0,0.5122665534804753,Medium Risk
NT,35 to 44,Other Physical,Unknown,24,0,50,62.0,0.0,0.3870967741935484,50,0.0,0.5032894736842105,Medium Risk
NT,35 to 44,Other Sensory/Speech,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
NT,35 to 44,Psychosocial disability,Unknown,26,0,50,291.0,0.0,0.08934707903780069,50,0.0,0.3791383701188455,Low Risk
NT,35 to 44,Spinal Cord Injury,Unknown,28,0,50,64.0,0.0,0.4375,50,0.0,0.5134125636672326,Medium Risk
NT,35 to 44,Stroke,Unknown,26,0,50,46.0,0.0,0.5652173913043478,50,0.0,0.530411714770798,Medium Risk
NT,35 to 44,Visual Impairment,Unknown,18,0,50,24.0,0.0,0.75,50,0.0,0.5548599320882852,Medium Risk
NT,45 to 54,ABI,Unknown,27,0,50,266.0,0.0,0.10150375939849623,50,0.0,0.3905984719864176,Low Risk
NT,45 to 54,Autism,Unknown,17,0,50,108.0,0.0,0.1574074074074074,50,0.0,0.42345076400679116,Low Risk
NT,45 to 54,Cerebral Palsy,Unknown,20,0,50,122.0,0.0,0.16393442622950818,50,0.0,0.4274617996604414,Medium Risk
NT,45 to 54,Down Syndrome,Unknown,12,0,50,34.0,0.0,0.35294117647058826,50,0.0,0.4945033955857385,Medium Risk
NT,45 to 54,Hearing Impairment,Unknown,22,0,50,36.0,0.0,0.6111111111111112,50,0.0,0.5367147707979627,Medium Risk
NT,45 to 54,Intellectual Disability,Unknown,25,0,50,206.0,0.0,0.12135922330097088,50,0.0,0.40435059422750425,Low Risk
NT,45 to 54,Multiple Sclerosis,Unknown,16,0,50,16.0,0.0,1.0,50,0.0,0.5749151103565365,Medium Risk
NT,45 to 54,Other,Unknown,31,0,50,119.0,0.0,0.2605042016806723,50,0.0,0.4681451612903226,Medium Risk
NT,45 to 54,Other Neurological,Unknown,23,0,50,117.0,0.0,0.19658119658119658,50,0.0,0.4448429541595925,Medium Risk
NT,45 to 54,Other Physical,Unknown,28,0,50,60.0,0.0,0.4666666666666667,50,0.0,0.5181876061120543,Medium Risk
NT,45 to 54,Psychosocial disability,Unknown,20,0,50,280.0,0.0,0.07142857142857142,50,0.0,0.3602292020373514,Low Risk
NT,45 to 54,Spinal Cord Injury,Unknown,28,0,50,50.0,0.0,0.56,50,0.0,0.5296477079796265,Medium Risk
NT,45 to 54,Stroke,Unknown,31,0,50,152.0,0.0,0.20394736842105263,50,0.0,0.4486629881154499,Medium Risk
NT,45 to 54,Visual Impairment,Unknown,22,0,50,20.0,0.0,1.1,50,0.0,0.5808361629881155,High Risk
NT,55 to 64,ABI,Unknown,31,0,50,300.0,0.0,0.10333333333333333,50,0.0,0.3921264855687606,Low Risk
NT,55 to 64,Autism,Unknown,13,0,50,32.0,0.0,0.40625,50,0.0,0.5078735144312394,Medium Risk
NT,55 to 64,Cerebral Palsy,Unknown,24,0,50,83.0,0.0,0.2891566265060241,50,0.0,0.479223259762309,Medium Risk
NT,55 to 64,Down Syndrome,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
NT,55 to 64,DsbltyGrp_Missing,Unknown,6,0,50,8.0,0.0,0.75,50,0.0,0.5548599320882852,Medium Risk
NT,55 to 64,Hearing Impairment,Unknown,23,0,50,26.0,0.0,0.8846153846153846,50,0.0,0.5667020373514431,Medium Risk
NT,55 to 64,Intellectual Disability,Unknown,28,0,50,238.0,0.0,0.11764705882352941,50,0.0,0.3995755517826825,Low Risk
NT,55 to 64,Multiple Sclerosis,Unknown,12,0,50,10.0,0.0,1.2,50,0.0,0.5869482173174873,High Risk
NT,55 to 64,Other,Unknown,32,0,50,164.0,0.0,0.1951219512195122,50,0.0,0.4444609507640068,Medium Risk
NT,55 to 64,Other Neurological,Unknown,28,0,50,221.0,0.0,0.12669683257918551,50,0.0,0.40626061120543294,Low Risk
NT,55 to 64,Other Physical,Unknown,32,0,50,120.0,0.0,0.26666666666666666,50,0.0,0.4708191850594228,Medium Risk
NT,55 to 64,Other Sensory/Speech,Unknown,9,0,50,4.0,0.0,2.25,50,0.0,0.6295415959252971,High Risk
NT,55 to 64,Psychosocial disability,Unknown,25,0,50,210.0,0.0,0.11904761904761904,50,0.0,0.4016765704584041,Low Risk
NT,55 to 64,Spinal Cord Injury,Unknown,26,0,50,84.0,0.0,0.30952380952380953,50,0.0,0.48380730050933785,Medium Risk
NT,55 to 64,Stroke,Unknown,32,0,50,243.0,0.0,0.13168724279835392,50,0.0,0.40817062818336164,Low Risk
NT,55 to 64,Visual Impairment,Unknown,23,0,50,40.0,0.0,0.575,50,0.0,0.5323217317487267,Medium Risk
NT,65+,ABI,Unknown,25,0,50,88.0,0.0,0.2840909090909091,50,0.0,0.47578522920203736,Medium Risk
NT,65+,Autism,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
NT,65+,Cerebral Palsy,Unknown,16,0,50,35.0,0.0,0.45714285714285713,50,0.0,0.5170415959252971,Medium Risk
NT,65+,Hearing Impairment,Unknown,18,0,50,28.0,0.0,0.6428571428571429,50,0.0,0.54053480475382,Medium Risk
NT,65+,Intellectual Disability,Unknown,23,0,50,92.0,0.0,0.25,50,0.0,0.4654711375212224,Medium Risk
NT,65+,Multiple Sclerosis,Unknown,12,0,50,12.0,0.0,1.0,50,0.0,0.5749151103565365,Medium Risk
NT,65+,Other,Unknown,20,0,50,111.0,0.0,0.18018018018018017,50,0.0,0.43758488964346354,Medium Risk
NT,65+,Other Neurological,Unknown,22,0,50,120.0,0.0,0.18333333333333332,50,0.0,0.4402589134125637,Medium Risk
NT,65+,Other Physical,Unknown,27,0,50,82.0,0.0,0.32926829268292684,50,0.0,0.48762733446519524,Medium Risk
NT,65+,Psychosocial disability,Unknown,23,0,50,66.0,0.0,0.3484848484848485,50,0.0,0.49259337860780983,Medium Risk
NT,65+,Spinal Cord Injury,Unknown,20,0,50,40.0,0.0,0.5,50,0.0,0.5223896434634975,Medium Risk
NT,65+,Stroke,Unknown,32,0,50,194.0,0.0,0.16494845360824742,50,0.0,0.42841680814940575,Medium Risk
NT,65+,Visual Impairment,Unknown,12,0,50,32.0,0.0,0.375,50,0.0,0.5008064516129033,Medium Risk
NT,9 to 14,ABI,Unknown,20,0,50,28.0,0.0,0.7142857142857143,50,0.0,0.5519949066213922,Medium Risk
NT,9 to 14,Autism,Unknown,29,0,50,304.0,0.0,0.09539473684210527,50,0.0,0.3841044142614601,Low Risk
NT,9 to 14,Cerebral Palsy,Unknown,22,0,50,56.0,0.0,0.39285714285714285,50,0.0,0.5044354838709677,Medium Risk
NT,9 to 14,Developmental delay,Unknown,9,0,50,20.0,0.0,0.45,50,0.0,0.5151315789473684,Medium Risk
NT,9 to 14,Down Syndrome,Unknown,17,0,50,26.0,0.0,0.6538461538461539,50,0.0,0.5424448217317487,Medium Risk
NT,9 to 14,Global developmental delay,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
NT,9 to 14,Hearing Impairment,Unknown,27,0,50,40.0,0.0,0.675,50,0.0,0.5487478777589134,Medium Risk
NT,9 to 14,Intellectual Disability,Unknown,30,0,50,244.0,0.0,0.12295081967213115,50,0.0,0.40473259762309,Low Risk
NT,9 to 14,Other,Unknown,18,0,50,30.0,0.0,0.6,50,0.0,0.5353777589134125,Medium Risk
NT,9 to 14,Other Neurological,Unknown,25,0,50,26.0,0.0,0.9615384615384616,50,0.0,0.5705220713073005,Medium Risk
NT,9 to 14,Other Physical,Unknown,29,0,50,34.0,0.0,0.8529411764705882,50,0.0,0.5632640067911715,Medium Risk
NT,9 to 14,Other Sensory/Speech,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
NT,9 to 14,Visual Impairment,Unknown,9,0,50,8.0,0.0,1.125,50,0.0,0.5825551782682513,High Risk
OT,0 to 8,Autism,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
OT,0 to 8,Developmental delay,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,0 to 8,Global developmental delay,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
OT,0 to 8,Other Neurological,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,15 to 18,Autism,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
OT,15 to 18,Down Syndrome,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,15 to 18,Other Neurological,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,19 to 24,Autism,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,19 to 24,Down Syndrome,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,19 to 24,Intellectual Disability,Unknown,8,0,50,4.0,0.0,2.0,50,0.0,0.622474533106961,High Risk
OT,19 to 24,Other Physical,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,25 to 34,Autism,Unknown,8,0,50,12.0,0.0,0.6666666666666666,50,0.0,0.5460738539898132,Medium Risk
OT,25 to 34,Intellectual Disability,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,25 to 34,Psychosocial disability,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,35 to 44,Autism,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,35 to 44,Down Syndrome,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,35 to 44,Intellectual Disability,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
OT,45 to 54,ABI,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,45 to 54,Hearing Impairment,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,45 to 54,Psychosocial disability,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,55 to 64,Autism,Unknown,6,0,50,4.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
OT,55 to 64,Other Neurological,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,55 to 64,Other Physical,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,55 to 64,Other Sensory/Speech,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,55 to 64,Psychosocial disability,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
OT,55 to 64,Spinal Cord Injury,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,55 to 64,Stroke,Unknown,8,0,50,8.0,0.0,1.0,50,0.0,0.5749151103565365,Medium Risk
OT,65+,Other Neurological,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,65+,Other Physical,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,9 to 14,Autism,Unknown,8,0,50,12.0,0.0,0.6666666666666666,50,0.0,0.5460738539898132,Medium Risk
OT,9 to 14,Hearing Impairment,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
OT,9 to 14,Intellectual Disability,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
QLD,0 to 8,ABI,Unknown,48,0,50,20.0,0.0,2.4,50,0.0,0.632597623089983,High Risk
QLD,0 to 8,Autism,Unknown,56,0,50,1473.0,0.0,0.03801765105227427,50,0.0,0.31954584040747025,Low Risk
QLD,0 to 8,Cerebral Palsy,Unknown,56,0,50,210.0,0.0,0.26666666666666666,50,0.0,0.4708191850594228,Medium Risk
QLD,0 to 8,Developmental delay,Unknown,56,0,50,1124.0,0.0,0.0498220640569395,50,0.0,0.33749999999999997,Low Risk
QLD,0 to 8,Down Syndrome,Unknown,56,0,50,36.0,0.0,1.5555555555555556,50,0.0,0.6083404074702886,High Risk
QLD,0 to 8,DsbltyGrp_Missing,Unknown,42,0,50,1.0,0.0,42.0,50,0.0,0.7252334465195246,High Risk
QLD,0 to 8,Global developmental delay,Unknown,56,0,50,664.0,0.0,0.08433734939759036,50,0.0,0.37455432937181665,Low Risk
QLD,0 to 8,Hearing Impairment,Unknown,55,0,50,150.0,0.0,0.36666666666666664,50,0.0,0.4983234295415959,Medium Risk
QLD,0 to 8,Intellectual Disability,Unknown,56,0,50,298.0,0.0,0.18791946308724833,50,0.0,0.4421689303904923,Medium Risk
QLD,0 to 8,Other,Unknown,54,0,50,24.0,0.0,2.25,50,0.0,0.6295415959252971,High Risk
QLD,0 to 8,Other Neurological,Unknown,55,0,50,36.0,0.0,1.5277777777777777,50,0.0,0.6075764006791171,High Risk
QLD,0 to 8,Other Physical,Unknown,54,0,50,36.0,0.0,1.5,50,0.0,0.6037563667232597,High Risk
QLD,0 to 8,Other Sensory/Speech,Unknown,27,0,50,1.0,0.0,27.0,50,0.0,0.7237054329371817,High Risk
QLD,0 to 8,Psychosocial disability,Unknown,12,0,50,1.0,0.0,12.0,50,0.0,0.7089983022071308,High Risk
QLD,0 to 8,Spinal Cord Injury,Unknown,8,0,50,1.0,0.0,8.0,50,0.0,0.6941001697792869,High Risk
QLD,0 to 8,Stroke,Unknown,26,0,50,1.0,0.0,26.0,50,0.0,0.723132427843803,High Risk
QLD,0 to 8,Visual Impairment,Unknown,53,0,50,8.0,0.0,6.625,50,0.0,0.6843590831918506,High Risk
QLD,15 to 18,ABI,Unknown,55,0,50,204.0,0.0,0.2696078431372549,50,0.0,0.47196519524617997,Medium Risk
QLD,15 to 18,Autism,Unknown,59,0,50,3023.0,0.0,0.01951703605689712,50,0.0,0.29165959252971135,Low Risk
QLD,15 to 18,Cerebral Palsy,Unknown,56,0,50,339.0,0.0,0.16519174041297935,50,0.0,0.4287988115449915,Medium Risk
QLD,15 to 18,Down Syndrome,Unknown,56,0,50,215.0,0.0,0.26046511627906976,50,0.0,0.4677631578947368,Medium Risk
QLD,15 to 18,DsbltyGrp_Missing,Unknown,17,0,50,1.0,0.0,17.0,50,0.0,0.7177843803056028,High Risk
QLD,15 to 18,Hearing Impairment,Unknown,55,0,50,68.0,0.0,0.8088235294117647,50,0.0,0.5582979626485569,Medium Risk
QLD,15 to 18,Intellectual Disability,Unknown,56,0,50,1577.0,0.0,0.03551046290424857,50,0.0,0.3161078098471986,Low Risk
QLD,15 to 18,Multiple Sclerosis,Unknown,14,0,50,1.0,0.0,14.0,50,0.0,0.7120543293718167,High Risk
QLD,15 to 18,Other,Unknown,53,0,50,28.0,0.0,1.8928571428571428,50,0.0,0.6167444821731749,High Risk
QLD,15 to 18,Other Neurological,Unknown,56,0,50,178.0,0.0,0.3146067415730337,50,0.0,0.48457130730050935,Medium Risk
QLD,15 to 18,Other Physical,Unknown,54,0,50,48.0,0.0,1.125,50,0.0,0.5825551782682513,High Risk
QLD,15 to 18,Other Sensory/Speech,Unknown,38,0,50,32.0,0.0,1.1875,50,0.0,0.5863752122241086,High Risk
QLD,15 to 18,Psychosocial disability,Unknown,38,0,50,36.0,0.0,1.0555555555555556,50,0.0,0.5781621392190153,High Risk
QLD,15 to 18,Spinal Cord Injury,Unknown,28,0,50,4.0,0.0,7.0,50,0.0,0.6855050933786079,High Risk
QLD,15 to 18,Stroke,Unknown,25,0,50,8.0,0.0,3.125,50,0.0,0.6425297113752122,High Risk
QLD,15 to 18,Visual Impairment,Unknown,49,0,50,12.0,0.0,4.083333333333333,50,0.0,0.6522707979626485,High Risk
QLD,19 to 24,ABI,Unknown,54,0,50,310.0,0.0,0.17419354838709677,50,0.0,0.43223684210526314,Medium Risk
QLD,19 to 24,Autism,Unknown,59,0,50,3680.0,0.0,0.016032608695652175,50,0.0,0.286311544991511,Low Risk
QLD,19 to 24,Cerebral Palsy,Unknown,56,0,50,637.0,0.0,0.08791208791208792,50,0.0,0.37684634974533104,Low Risk
QLD,19 to 24,Down Syndrome,Unknown,54,0,50,282.0,0.0,0.19148936170212766,50,0.0,0.44331494057724957,Medium Risk
QLD,19 to 24,DsbltyGrp_Missing,Unknown,12,0,50,1.0,0.0,12.0,50,0.0,0.7089983022071308,High Risk
QLD,19 to 24,Hearing Impairment,Unknown,54,0,50,60.0,0.0,0.9,50,0.0,0.5682300509337861,Medium Risk
QLD,19 to 24,Intellectual Disability,Unknown,56,0,50,2698.0,0.0,0.020756115641215715,50,0.0,0.2931876061120543,Low Risk
QLD,19 to 24,Multiple Sclerosis,Unknown,20,0,50,1.0,0.0,20.0,50,0.0,0.7216044142614602,High Risk
QLD,19 to 24,Other,Unknown,54,0,50,88.0,0.0,0.6136363636363636,50,0.0,0.5372877758913412,Medium Risk
QLD,19 to 24,Other Neurological,Unknown,56,0,50,331.0,0.0,0.1691842900302115,50,0.0,0.43032682512733444,Medium Risk
QLD,19 to 24,Other Physical,Unknown,55,0,50,103.0,0.0,0.5339805825242718,50,0.0,0.5269736842105264,Medium Risk
QLD,19 to 24,Other Sensory/Speech,Unknown,37,0,50,28.0,0.0,1.3214285714285714,50,0.0,0.5953522920203735,High Risk
QLD,19 to 24,Psychosocial disability,Unknown,48,0,50,459.0,0.0,0.10457516339869281,50,0.0,0.3928904923599321,Low Risk
QLD,19 to 24,Spinal Cord Injury,Unknown,51,0,50,52.0,0.0,0.9807692307692307,50,0.0,0.5720500848896435,Medium Risk
QLD,19 to 24,Stroke,Unknown,31,0,50,24.0,0.0,1.2916666666666667,50,0.0,0.5942062818336162,High Risk
QLD,19 to 24,Visual Impairment,Unknown,54,0,50,20.0,0.0,2.7,50,0.0,0.6373726655348048,High Risk
QLD,25 to 34,ABI,Unknown,56,0,50,830.0,0.0,0.06746987951807229,50,0.0,0.3573641765704584,Low Risk
QLD,25 to 34,Autism,Unknown,56,0,50,3552.0,0.0,0.015765765765765764,50,0.0,0.2855475382003395,Low Risk
QLD,25 to 34,Cerebral Palsy,Unknown,56,0,50,1106.0,0.0,0.05063291139240506,50,0.0,0.3386460101867572,Low Risk
QLD,25 to 34,Down Syndrome,Unknown,56,0,50,740.0,0.0,0.07567567567567568,50,0.0,0.36576825127334467,Low Risk
QLD,25 to 34,DsbltyGrp_Missing,Unknown,6,0,50,1.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
QLD,25 to 34,Hearing Impairment,Unknown,55,0,50,56.0,0.0,0.9821428571428571,50,0.0,0.5724320882852292,Medium Risk
QLD,25 to 34,Intellectual Disability,Unknown,60,0,50,4290.0,0.0,0.013986013986013986,50,0.0,0.2817275042444822,Low Risk
QLD,25 to 34,Multiple Sclerosis,Unknown,51,0,50,82.0,0.0,0.6219512195121951,50,0.0,0.5391977928692699,Medium Risk
QLD,25 to 34,Other,Unknown,56,0,50,104.0,0.0,0.5384615384615384,50,0.0,0.5279286926994906,Medium Risk
QLD,25 to 34,Other Neurological,Unknown,56,0,50,756.0,0.0,0.07407407407407407,50,0.0,0.36443123938879457,Low Risk
QLD,25 to 34,Other Physical,Unknown,56,0,50,294.0,0.0,0.19047619047619047,50,0.0,0.4429329371816638,Medium Risk
QLD,25 to 34,Other Sensory/Speech,Unknown,21,0,50,4.0,0.0,5.25,50,0.0,0.658955857385399,High Risk
QLD,25 to 34,Psychosocial disability,Unknown,53,0,50,2428.0,0.0,0.02182866556836903,50,0.0,0.295097623089983,Low Risk
QLD,25 to 34,Spinal Cord Injury,Unknown,56,0,50,146.0,0.0,0.3835616438356164,50,0.0,0.502525466893039,Medium Risk
QLD,25 to 34,Stroke,Unknown,48,0,50,58.0,0.0,0.8275862068965517,50,0.0,0.5594439728353141,Medium Risk
QLD,25 to 34,Visual Impairment,Unknown,54,0,50,56.0,0.0,0.9642857142857143,50,0.0,0.5714770797962648,Medium Risk
QLD,35 to 44,ABI,Unknown,56,0,50,1379.0,0.0,0.04060913705583756,50,0.0,0.32412988115449914,Low Risk
QLD,35 to 44,Autism,Unknown,55,0,50,2228.0,0.0,0.024685816876122084,50,0.0,0.2989176570458404,Low Risk
QLD,35 to 44,Cerebral Palsy,Unknown,56,0,50,1366.0,0.0,0.040995607613469986,50,0.0,0.3248938879456706,Low Risk
QLD,35 to 44,Down Syndrome,Unknown,56,0,50,990.0,0.0,0.05656565656565657,50,0.0,0.34628607809847195,Low Risk
QLD,35 to 44,DsbltyGrp_Missing,Unknown,15,0,50,4.0,0.0,3.75,50,0.0,0.6480687606112054,High Risk
QLD,35 to 44,Hearing Impairment,Unknown,56,0,50,81.0,0.0,0.691358024691358,50,0.0,0.5498938879456706,Medium Risk
QLD,35 to 44,Intellectual Disability,Unknown,56,0,50,3798.0,0.0,0.01474460242232754,50,0.0,0.28287351443123937,Low Risk
QLD,35 to 44,Multiple Sclerosis,Unknown,56,0,50,228.0,0.0,0.24561403508771928,50,0.0,0.46279711375212224,Medium Risk
QLD,35 to 44,Other,Unknown,56,0,50,204.0,0.0,0.27450980392156865,50,0.0,0.47311120543293717,Medium Risk
QLD,35 to 44,Other Neurological,Unknown,56,0,50,603.0,0.0,0.09286898839137644,50,0.0,0.38143039049235994,Low Risk
QLD,35 to 44,Other Physical,Unknown,56,0,50,469.0,0.0,0.11940298507462686,50,0.0,0.40244057724957555,Low Risk
QLD,35 to 44,Other Sensory/Speech,Unknown,24,0,50,4.0,0.0,6.0,50,0.0,0.671943972835314,High Risk
QLD,35 to 44,Psychosocial disability,Unknown,55,0,50,3493.0,0.0,0.015745777268823362,50,0.0,0.2851655348047538,Low Risk
QLD,35 to 44,Spinal Cord Injury,Unknown,56,0,50,262.0,0.0,0.21374045801526717,50,0.0,0.4524830220713073,Medium Risk
QLD,35 to 44,Stroke,Unknown,56,0,50,203.0,0.0,0.27586206896551724,50,0.0,0.4734932088285229,Medium Risk
QLD,35 to 44,Visual Impairment,Unknown,54,0,50,170.0,0.0,0.3176470588235294,50,0.0,0.48571731748726654,Medium Risk
QLD,45 to 54,ABI,Unknown,56,0,50,2201.0,0.0,0.025442980463425715,50,0.0,0.30044567062818334,Low Risk
QLD,45 to 54,Autism,Unknown,54,0,50,1107.0,0.0,0.04878048780487805,50,0.0,0.33501697792869267,Low Risk
QLD,45 to 54,Cerebral Palsy,Unknown,56,0,50,1269.0,0.0,0.04412923561859732,50,0.0,0.32966893039049233,Low Risk
QLD,45 to 54,Down Syndrome,Unknown,56,0,50,1024.0,0.0,0.0546875,50,0.0,0.34323005093378606,Low Risk
QLD,45 to 54,DsbltyGrp_Missing,Unknown,12,0,50,1.0,0.0,12.0,50,0.0,0.7089983022071308,High Risk
QLD,45 to 54,Hearing Impairment,Unknown,56,0,50,131.0,0.0,0.42748091603053434,50,0.0,0.5109295415959253,Medium Risk
QLD,45 to 54,Intellectual Disability,Unknown,56,0,50,3738.0,0.0,0.0149812734082397,50,0.0,0.2832555178268251,Low Risk
QLD,45 to 54,Multiple Sclerosis,Unknown,56,0,50,375.0,0.0,0.14933333333333335,50,0.0,0.4188667232597623,Low Risk
QLD,45 to 54,Other,Unknown,56,0,50,437.0,0.0,0.12814645308924486,50,0.0,0.4066426146010187,Low Risk
QLD,45 to 54,Other Neurological,Unknown,56,0,50,1269.0,0.0,0.04412923561859732,50,0.0,0.32966893039049233,Low Risk
QLD,45 to 54,Other Physical,Unknown,56,0,50,636.0,0.0,0.0880503144654088,50,0.0,0.37761035653650254,Low Risk
QLD,45 to 54,Other Sensory/Speech,Unknown,16,0,50,1.0,0.0,16.0,50,0.0,0.7166383701188455,High Risk
QLD,45 to 54,Psychosocial disability,Unknown,56,0,50,3966.0,0.0,0.014120020171457387,50,0.0,0.2824915110356536,Low Risk
QLD,45 to 54,Spinal Cord Injury,Unknown,56,0,50,486.0,0.0,0.11522633744855967,50,0.0,0.3982385398981324,Low Risk
QLD,45 to 54,Stroke,Unknown,56,0,50,563.0,0.0,0.0994671403197158,50,0.0,0.3877334465195246,Low Risk
QLD,45 to 54,Visual Impairment,Unknown,56,0,50,176.0,0.0,0.3181818181818182,50,0.0,0.4860993208828523,Medium Risk
QLD,55 to 64,ABI,Unknown,56,0,50,2957.0,0.0,0.018938112952316538,50,0.0,0.2901315789473684,Low Risk
