RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,PrvdrCnt
31DEC2025,TAS,TAS South East,Intellectual Disability,55 to 64,Capital,1
31DEC2025,TAS,TAS South East,Intellectual Disability,55 to 64,Core,23
31DEC2025,TAS,TAS South East,Intellectual Disability,65+,Capacity Building,14
31DEC2025,TAS,TAS South East,Intellectual Disability,65+,Core,15
31DEC2025,TAS,TAS South East,Intellectual Disability,9 to 14,Capacity Building,20
31DEC2025,TAS,TAS South East,Intellectual Disability,9 to 14,Core,1
31DEC2025,TAS,TAS South East,Multiple Sclerosis,35 to 44,Capacity Building,1
31DEC2025,TAS,TAS South East,Multiple Sclerosis,45 to 54,Capacity Building,3
31DEC2025,TAS,TAS South East,Multiple Sclerosis,55 to 64,Capacity Building,4
31DEC2025,TAS,TAS South East,Multiple Sclerosis,55 to 64,Capital,2
31DEC2025,TAS,TAS South East,Multiple Sclerosis,55 to 64,Core,3
31DEC2025,TAS,TAS South East,Multiple Sclerosis,65+,Capacity Building,3
31DEC2025,TAS,TAS South East,Other,15 to 18,Capacity Building,1
31DEC2025,TAS,TAS South East,Other,35 to 44,Capacity Building,1
31DEC2025,TAS,TAS South East,Other,35 to 44,Capital,1
31DEC2025,TAS,TAS South East,Other,45 to 54,Capacity Building,2
31DEC2025,TAS,TAS South East,Other,55 to 64,Capacity Building,3
31DEC2025,TAS,TAS South East,Other,55 to 64,Capital,2
31DEC2025,TAS,TAS South East,Other,55 to 64,Core,2
31DEC2025,TAS,TAS South East,Other,65+,Capacity Building,4
31DEC2025,TAS,TAS South East,Other Neurological,15 to 18,Capacity Building,3
31DEC2025,TAS,TAS South East,Other Neurological,25 to 34,Capacity Building,3
31DEC2025,TAS,TAS South East,Other Neurological,25 to 34,Core,1
31DEC2025,TAS,TAS South East,Other Neurological,35 to 44,Capacity Building,5
31DEC2025,TAS,TAS South East,Other Neurological,35 to 44,Core,2
31DEC2025,TAS,TAS South East,Other Neurological,45 to 54,Capacity Building,5
31DEC2025,TAS,TAS South East,Other Neurological,55 to 64,Capacity Building,7
31DEC2025,TAS,TAS South East,Other Neurological,55 to 64,Capital,1
31DEC2025,TAS,TAS South East,Other Neurological,55 to 64,Core,4
31DEC2025,TAS,TAS South East,Other Neurological,65+,Capacity Building,9
31DEC2025,TAS,TAS South East,Other Neurological,65+,Core,1
31DEC2025,TAS,TAS South East,Other Neurological,9 to 14,Capacity Building,4
31DEC2025,TAS,TAS South East,Other Physical,25 to 34,Capital,2
31DEC2025,TAS,TAS South East,Other Physical,25 to 34,Core,1
31DEC2025,TAS,TAS South East,Other Physical,45 to 54,Capacity Building,1
31DEC2025,TAS,TAS South East,Other Physical,45 to 54,Core,1
31DEC2025,TAS,TAS South East,Other Physical,55 to 64,Capacity Building,1
31DEC2025,TAS,TAS South East,Other Physical,55 to 64,Capital,1
31DEC2025,TAS,TAS South East,Other Physical,65+,Capacity Building,3
31DEC2025,TAS,TAS South East,Other Physical,65+,Core,4
31DEC2025,TAS,TAS South East,Psychosocial disability,15 to 18,Capacity Building,1
31DEC2025,TAS,TAS South East,Psychosocial disability,19 to 24,Capacity Building,4
31DEC2025,TAS,TAS South East,Psychosocial disability,25 to 34,Capacity Building,16
31DEC2025,TAS,TAS South East,Psychosocial disability,25 to 34,Core,8
31DEC2025,TAS,TAS South East,Psychosocial disability,35 to 44,Capacity Building,15
31DEC2025,TAS,TAS South East,Psychosocial disability,35 to 44,Core,5
31DEC2025,TAS,TAS South East,Psychosocial disability,45 to 54,Capacity Building,21
31DEC2025,TAS,TAS South East,Psychosocial disability,45 to 54,Core,13
31DEC2025,TAS,TAS South East,Psychosocial disability,55 to 64,Capacity Building,16
31DEC2025,TAS,TAS South East,Psychosocial disability,55 to 64,Capital,1
31DEC2025,TAS,TAS South East,Psychosocial disability,55 to 64,Core,11
31DEC2025,TAS,TAS South East,Psychosocial disability,65+,Capacity Building,6
31DEC2025,TAS,TAS South East,Psychosocial disability,65+,Core,11
31DEC2025,TAS,TAS South East,Psychosocial disability,9 to 14,Capacity Building,1
31DEC2025,TAS,TAS South East,Spinal Cord Injury,19 to 24,Capacity Building,1
31DEC2025,TAS,TAS South East,Spinal Cord Injury,25 to 34,Capacity Building,2
31DEC2025,TAS,TAS South East,Spinal Cord Injury,25 to 34,Capital,1
31DEC2025,TAS,TAS South East,Spinal Cord Injury,35 to 44,Capital,1
31DEC2025,TAS,TAS South East,Spinal Cord Injury,45 to 54,Capacity Building,4
31DEC2025,TAS,TAS South East,Spinal Cord Injury,45 to 54,Capital,1
31DEC2025,TAS,TAS South East,Spinal Cord Injury,45 to 54,Core,3
31DEC2025,TAS,TAS South East,Spinal Cord Injury,55 to 64,Capacity Building,3
31DEC2025,TAS,TAS South East,Spinal Cord Injury,65+,Capacity Building,1
31DEC2025,TAS,TAS South East,Spinal Cord Injury,65+,Capital,2
31DEC2025,TAS,TAS South East,Spinal Cord Injury,65+,Core,2
31DEC2025,TAS,TAS South East,Stroke,19 to 24,Capacity Building,1
31DEC2025,TAS,TAS South East,Stroke,45 to 54,Capacity Building,1
31DEC2025,TAS,TAS South East,Stroke,45 to 54,Core,1
31DEC2025,TAS,TAS South East,Stroke,55 to 64,Capacity Building,3
31DEC2025,TAS,TAS South East,Stroke,55 to 64,Capital,1
31DEC2025,TAS,TAS South East,Stroke,55 to 64,Core,4
31DEC2025,TAS,TAS South East,Stroke,65+,Capacity Building,3
31DEC2025,TAS,TAS South East,Stroke,65+,Core,2
31DEC2025,TAS,TAS South East,Visual Impairment,25 to 34,Core,1
31DEC2025,TAS,TAS South East,Visual Impairment,35 to 44,Capacity Building,2
31DEC2025,TAS,TAS South East,Visual Impairment,35 to 44,Core,1
31DEC2025,TAS,TAS South East,Visual Impairment,45 to 54,Capacity Building,1
31DEC2025,TAS,TAS South East,Visual Impairment,45 to 54,Core,1
31DEC2025,TAS,TAS South East,Visual Impairment,65+,Core,2
31DEC2025,TAS,TAS South West,ABI,19 to 24,Capacity Building,11
31DEC2025,TAS,TAS South West,ABI,19 to 24,Capital,1
31DEC2025,TAS,TAS South West,ABI,19 to 24,Core,2
31DEC2025,TAS,TAS South West,ABI,25 to 34,Capacity Building,7
31DEC2025,TAS,TAS South West,ABI,25 to 34,Capital,1
31DEC2025,TAS,TAS South West,ABI,25 to 34,Core,4
31DEC2025,TAS,TAS South West,ABI,35 to 44,Capacity Building,9
31DEC2025,TAS,TAS South West,ABI,35 to 44,Core,2
31DEC2025,TAS,TAS South West,ABI,45 to 54,Capacity Building,13
31DEC2025,TAS,TAS South West,ABI,45 to 54,Core,4
31DEC2025,TAS,TAS South West,ABI,55 to 64,Capacity Building,18
31DEC2025,TAS,TAS South West,ABI,55 to 64,Capital,2
31DEC2025,TAS,TAS South West,ABI,55 to 64,Core,8
31DEC2025,TAS,TAS South West,ABI,65+,Capacity Building,10
31DEC2025,TAS,TAS South West,ABI,65+,Core,6
31DEC2025,TAS,TAS South West,Autism,0 to 8,Capacity Building,9
31DEC2025,TAS,TAS South West,Autism,15 to 18,Capacity Building,16
31DEC2025,TAS,TAS South West,Autism,15 to 18,Core,1
31DEC2025,TAS,TAS South West,Autism,19 to 24,Capacity Building,35
31DEC2025,TAS,TAS South West,Autism,19 to 24,Capital,1
31DEC2025,TAS,TAS South West,Autism,19 to 24,Core,10
31DEC2025,TAS,TAS South West,Autism,25 to 34,Capacity Building,30
31DEC2025,TAS,TAS South West,Autism,25 to 34,Capital,1
31DEC2025,TAS,TAS South West,Autism,25 to 34,Core,26
31DEC2025,TAS,TAS South West,Autism,35 to 44,Capacity Building,15
31DEC2025,TAS,TAS South West,Autism,35 to 44,Core,13
31DEC2025,TAS,TAS South West,Autism,45 to 54,Capacity Building,13
31DEC2025,TAS,TAS South West,Autism,45 to 54,Core,8
31DEC2025,TAS,TAS South West,Autism,55 to 64,Capacity Building,3
31DEC2025,TAS,TAS South West,Autism,55 to 64,Core,3
31DEC2025,TAS,TAS South West,Autism,65+,Capacity Building,4
31DEC2025,TAS,TAS South West,Autism,65+,Core,5
31DEC2025,TAS,TAS South West,Autism,9 to 14,Capacity Building,28
31DEC2025,TAS,TAS South West,Cerebral Palsy,15 to 18,Capacity Building,4
31DEC2025,TAS,TAS South West,Cerebral Palsy,19 to 24,Capacity Building,4
31DEC2025,TAS,TAS South West,Cerebral Palsy,19 to 24,Capital,1
31DEC2025,TAS,TAS South West,Cerebral Palsy,19 to 24,Core,4
31DEC2025,TAS,TAS South West,Cerebral Palsy,25 to 34,Capacity Building,5
31DEC2025,TAS,TAS South West,Cerebral Palsy,25 to 34,Core,3
31DEC2025,TAS,TAS South West,Cerebral Palsy,35 to 44,Capacity Building,7
31DEC2025,TAS,TAS South West,Cerebral Palsy,35 to 44,Capital,2
31DEC2025,TAS,TAS South West,Cerebral Palsy,35 to 44,Core,13
31DEC2025,TAS,TAS South West,Cerebral Palsy,45 to 54,Capacity Building,8
31DEC2025,TAS,TAS South West,Cerebral Palsy,45 to 54,Core,7
31DEC2025,TAS,TAS South West,Cerebral Palsy,55 to 64,Capacity Building,6
31DEC2025,TAS,TAS South West,Cerebral Palsy,55 to 64,Capital,1
31DEC2025,TAS,TAS South West,Cerebral Palsy,55 to 64,Core,4
31DEC2025,TAS,TAS South West,Cerebral Palsy,65+,Capacity Building,2
31DEC2025,TAS,TAS South West,Cerebral Palsy,65+,Core,1
31DEC2025,TAS,TAS South West,Developmental delay,0 to 8,Capacity Building,6
31DEC2025,TAS,TAS South West,Developmental delay,9 to 14,Capacity Building,1
31DEC2025,TAS,TAS South West,Down Syndrome,0 to 8,Capacity Building,2
31DEC2025,TAS,TAS South West,Down Syndrome,19 to 24,Capacity Building,2
31DEC2025,TAS,TAS South West,Down Syndrome,19 to 24,Core,1
31DEC2025,TAS,TAS South West,Down Syndrome,25 to 34,Capacity Building,5
31DEC2025,TAS,TAS South West,Down Syndrome,25 to 34,Core,6
31DEC2025,TAS,TAS South West,Down Syndrome,35 to 44,Capacity Building,9
31DEC2025,TAS,TAS South West,Down Syndrome,35 to 44,Core,13
31DEC2025,TAS,TAS South West,Down Syndrome,45 to 54,Capacity Building,2
31DEC2025,TAS,TAS South West,Down Syndrome,45 to 54,Core,4
31DEC2025,TAS,TAS South West,Down Syndrome,55 to 64,Capacity Building,4
31DEC2025,TAS,TAS South West,Down Syndrome,55 to 64,Core,5
31DEC2025,TAS,TAS South West,Down Syndrome,9 to 14,Capacity Building,2
31DEC2025,TAS,TAS South West,Global developmental delay,0 to 8,Capacity Building,5
31DEC2025,TAS,TAS South West,Hearing Impairment,0 to 8,Capacity Building,3
31DEC2025,TAS,TAS South West,Hearing Impairment,19 to 24,Capacity Building,1
31DEC2025,TAS,TAS South West,Hearing Impairment,25 to 34,Core,1
31DEC2025,TAS,TAS South West,Hearing Impairment,35 to 44,Core,2
31DEC2025,TAS,TAS South West,Hearing Impairment,45 to 54,Capacity Building,1
31DEC2025,TAS,TAS South West,Hearing Impairment,45 to 54,Core,1
31DEC2025,TAS,TAS South West,Hearing Impairment,55 to 64,Capacity Building,3
31DEC2025,TAS,TAS South West,Hearing Impairment,55 to 64,Capital,1
31DEC2025,TAS,TAS South West,Hearing Impairment,55 to 64,Core,1
31DEC2025,TAS,TAS South West,Intellectual Disability,0 to 8,Capacity Building,1
31DEC2025,TAS,TAS South West,Intellectual Disability,15 to 18,Capacity Building,19
31DEC2025,TAS,TAS South West,Intellectual Disability,15 to 18,Core,2
31DEC2025,TAS,TAS South West,Intellectual Disability,19 to 24,Capacity Building,30
31DEC2025,TAS,TAS South West,Intellectual Disability,19 to 24,Capital,4
31DEC2025,TAS,TAS South West,Intellectual Disability,19 to 24,Core,10
31DEC2025,TAS,TAS South West,Intellectual Disability,25 to 34,Capacity Building,31
31DEC2025,TAS,TAS South West,Intellectual Disability,25 to 34,Capital,2
31DEC2025,TAS,TAS South West,Intellectual Disability,25 to 34,Core,25
31DEC2025,TAS,TAS South West,Intellectual Disability,35 to 44,Capacity Building,31
31DEC2025,TAS,TAS South West,Intellectual Disability,35 to 44,Capital,1
31DEC2025,TAS,TAS South West,Intellectual Disability,35 to 44,Core,26
31DEC2025,TAS,TAS South West,Intellectual Disability,45 to 54,Capacity Building,35
31DEC2025,TAS,TAS South West,Intellectual Disability,45 to 54,Capital,1
31DEC2025,TAS,TAS South West,Intellectual Disability,45 to 54,Core,26
31DEC2025,TAS,TAS South West,Intellectual Disability,55 to 64,Capacity Building,33
31DEC2025,TAS,TAS South West,Intellectual Disability,55 to 64,Capital,1
31DEC2025,TAS,TAS South West,Intellectual Disability,55 to 64,Core,29
31DEC2025,TAS,TAS South West,Intellectual Disability,65+,Capacity Building,18
31DEC2025,TAS,TAS South West,Intellectual Disability,65+,Core,20
31DEC2025,TAS,TAS South West,Intellectual Disability,9 to 14,Capacity Building,20
31DEC2025,TAS,TAS South West,Multiple Sclerosis,45 to 54,Capacity Building,2
31DEC2025,TAS,TAS South West,Multiple Sclerosis,55 to 64,Capacity Building,2
31DEC2025,TAS,TAS South West,Multiple Sclerosis,55 to 64,Core,1
31DEC2025,TAS,TAS South West,Multiple Sclerosis,65+,Capacity Building,7
31DEC2025,TAS,TAS South West,Multiple Sclerosis,65+,Capital,1
31DEC2025,TAS,TAS South West,Multiple Sclerosis,65+,Core,1
31DEC2025,TAS,TAS South West,Other,15 to 18,Capacity Building,1
31DEC2025,TAS,TAS South West,Other,35 to 44,Capacity Building,1
31DEC2025,TAS,TAS South West,Other,45 to 54,Capacity Building,6
31DEC2025,TAS,TAS South West,Other,45 to 54,Core,1
31DEC2025,TAS,TAS South West,Other,55 to 64,Capacity Building,5
31DEC2025,TAS,TAS South West,Other,65+,Capacity Building,4
31DEC2025,TAS,TAS South West,Other,9 to 14,Capacity Building,1
31DEC2025,TAS,TAS South West,Other Neurological,15 to 18,Capacity Building,2
31DEC2025,TAS,TAS South West,Other Neurological,19 to 24,Capacity Building,3
31DEC2025,TAS,TAS South West,Other Neurological,25 to 34,Core,2
31DEC2025,TAS,TAS South West,Other Neurological,35 to 44,Capacity Building,2
31DEC2025,TAS,TAS South West,Other Neurological,35 to 44,Core,6
31DEC2025,TAS,TAS South West,Other Neurological,45 to 54,Capacity Building,5
31DEC2025,TAS,TAS South West,Other Neurological,45 to 54,Core,3
31DEC2025,TAS,TAS South West,Other Neurological,55 to 64,Capacity Building,13
31DEC2025,TAS,TAS South West,Other Neurological,55 to 64,Core,10
31DEC2025,TAS,TAS South West,Other Neurological,65+,Capacity Building,12
31DEC2025,TAS,TAS South West,Other Neurological,65+,Core,6
31DEC2025,TAS,TAS South West,Other Physical,19 to 24,Capacity Building,1
31DEC2025,TAS,TAS South West,Other Physical,19 to 24,Core,1
31DEC2025,TAS,TAS South West,Other Physical,25 to 34,Capacity Building,2
31DEC2025,TAS,TAS South West,Other Physical,35 to 44,Capacity Building,8
31DEC2025,TAS,TAS South West,Other Physical,35 to 44,Capital,1
31DEC2025,TAS,TAS South West,Other Physical,35 to 44,Core,10
31DEC2025,TAS,TAS South West,Other Physical,45 to 54,Capacity Building,2
31DEC2025,TAS,TAS South West,Other Physical,45 to 54,Core,1
31DEC2025,TAS,TAS South West,Other Physical,55 to 64,Capacity Building,4
31DEC2025,TAS,TAS South West,Other Physical,55 to 64,Capital,1
31DEC2025,TAS,TAS South West,Other Physical,65+,Capacity Building,4
31DEC2025,TAS,TAS South West,Other Physical,9 to 14,Capacity Building,1
31DEC2025,TAS,TAS South West,Psychosocial disability,19 to 24,Capacity Building,8
31DEC2025,TAS,TAS South West,Psychosocial disability,19 to 24,Core,1
31DEC2025,TAS,TAS South West,Psychosocial disability,25 to 34,Capacity Building,21
31DEC2025,TAS,TAS South West,Psychosocial disability,25 to 34,Core,11
31DEC2025,TAS,TAS South West,Psychosocial disability,35 to 44,Capacity Building,30
31DEC2025,TAS,TAS South West,Psychosocial disability,35 to 44,Core,16
31DEC2025,TAS,TAS South West,Psychosocial disability,45 to 54,Capacity Building,32
31DEC2025,TAS,TAS South West,Psychosocial disability,45 to 54,Core,21
31DEC2025,TAS,TAS South West,Psychosocial disability,55 to 64,Capacity Building,26
31DEC2025,TAS,TAS South West,Psychosocial disability,55 to 64,Core,21
31DEC2025,TAS,TAS South West,Psychosocial disability,65+,Capacity Building,18
31DEC2025,TAS,TAS South West,Psychosocial disability,65+,Core,15
31DEC2025,TAS,TAS South West,Psychosocial disability,9 to 14,Capacity Building,1
31DEC2025,TAS,TAS South West,Spinal Cord Injury,19 to 24,Capacity Building,1
31DEC2025,TAS,TAS South West,Spinal Cord Injury,25 to 34,Capacity Building,1
31DEC2025,TAS,TAS South West,Spinal Cord Injury,45 to 54,Capacity Building,1
31DEC2025,TAS,TAS South West,Spinal Cord Injury,45 to 54,Core,1
31DEC2025,TAS,TAS South West,Spinal Cord Injury,55 to 64,Capacity Building,4
31DEC2025,TAS,TAS South West,Spinal Cord Injury,55 to 64,Capital,1
31DEC2025,TAS,TAS South West,Spinal Cord Injury,55 to 64,Core,2
31DEC2025,TAS,TAS South West,Spinal Cord Injury,65+,Capacity Building,1
31DEC2025,TAS,TAS South West,Stroke,35 to 44,Capacity Building,1
31DEC2025,TAS,TAS South West,Stroke,45 to 54,Capacity Building,4
31DEC2025,TAS,TAS South West,Stroke,55 to 64,Capacity Building,6
31DEC2025,TAS,TAS South West,Stroke,55 to 64,Capital,1
31DEC2025,TAS,TAS South West,Stroke,55 to 64,Core,4
31DEC2025,TAS,TAS South West,Stroke,65+,Capacity Building,5
31DEC2025,TAS,TAS South West,Stroke,65+,Capital,1
31DEC2025,TAS,TAS South West,Stroke,65+,Core,3
31DEC2025,TAS,TAS South West,Visual Impairment,15 to 18,Capacity Building,1
31DEC2025,TAS,TAS South West,Visual Impairment,19 to 24,Capacity Building,1
31DEC2025,TAS,TAS South West,Visual Impairment,25 to 34,Capacity Building,1
31DEC2025,TAS,TAS South West,Visual Impairment,25 to 34,Core,1
31DEC2025,TAS,TAS South West,Visual Impairment,45 to 54,Capacity Building,2
31DEC2025,TAS,TAS South West,Visual Impairment,55 to 64,Capacity Building,3
31DEC2025,TAS,TAS South West,Visual Impairment,55 to 64,Core,1
31DEC2025,VIC,Barwon,ABI,15 to 18,Capacity Building,1
31DEC2025,VIC,Barwon,ABI,19 to 24,Capacity Building,3
31DEC2025,VIC,Barwon,ABI,19 to 24,Capital,1
31DEC2025,VIC,Barwon,ABI,25 to 34,Capacity Building,13
31DEC2025,VIC,Barwon,ABI,25 to 34,Core,1
31DEC2025,VIC,Barwon,ABI,35 to 44,Capacity Building,19
31DEC2025,VIC,Barwon,ABI,35 to 44,Core,6
31DEC2025,VIC,Barwon,ABI,45 to 54,Capacity Building,17
31DEC2025,VIC,Barwon,ABI,45 to 54,Capital,5
31DEC2025,VIC,Barwon,ABI,45 to 54,Core,4
31DEC2025,VIC,Barwon,ABI,55 to 64,Capacity Building,29
31DEC2025,VIC,Barwon,ABI,55 to 64,Capital,8
31DEC2025,VIC,Barwon,ABI,55 to 64,Core,17
31DEC2025,VIC,Barwon,ABI,65+,Capacity Building,19
31DEC2025,VIC,Barwon,ABI,65+,Capital,3
31DEC2025,VIC,Barwon,ABI,65+,Core,14
31DEC2025,VIC,Barwon,ABI,9 to 14,Capacity Building,4
31DEC2025,VIC,Barwon,Autism,0 to 8,Capacity Building,32
31DEC2025,VIC,Barwon,Autism,15 to 18,Capacity Building,44
31DEC2025,VIC,Barwon,Autism,15 to 18,Core,4
31DEC2025,VIC,Barwon,Autism,19 to 24,Capacity Building,55
31DEC2025,VIC,Barwon,Autism,19 to 24,Capital,7
31DEC2025,VIC,Barwon,Autism,19 to 24,Core,14
31DEC2025,VIC,Barwon,Autism,25 to 34,Capacity Building,47
31DEC2025,VIC,Barwon,Autism,25 to 34,Capital,10
31DEC2025,VIC,Barwon,Autism,25 to 34,Core,22
31DEC2025,VIC,Barwon,Autism,35 to 44,Capacity Building,34
31DEC2025,VIC,Barwon,Autism,35 to 44,Capital,7
31DEC2025,VIC,Barwon,Autism,35 to 44,Core,26
31DEC2025,VIC,Barwon,Autism,45 to 54,Capacity Building,13
31DEC2025,VIC,Barwon,Autism,45 to 54,Capital,1
31DEC2025,VIC,Barwon,Autism,45 to 54,Core,4
31DEC2025,VIC,Barwon,Autism,55 to 64,Capacity Building,12
31DEC2025,VIC,Barwon,Autism,55 to 64,Capital,2
31DEC2025,VIC,Barwon,Autism,55 to 64,Core,8
31DEC2025,VIC,Barwon,Autism,65+,Capacity Building,4
31DEC2025,VIC,Barwon,Autism,65+,Core,1
31DEC2025,VIC,Barwon,Autism,9 to 14,Capacity Building,74
31DEC2025,VIC,Barwon,Autism,9 to 14,Capital,1
31DEC2025,VIC,Barwon,Autism,9 to 14,Core,5
31DEC2025,VIC,Barwon,Cerebral Palsy,0 to 8,Capacity Building,1
31DEC2025,VIC,Barwon,Cerebral Palsy,0 to 8,Capital,1
31DEC2025,VIC,Barwon,Cerebral Palsy,15 to 18,Capacity Building,3
31DEC2025,VIC,Barwon,Cerebral Palsy,19 to 24,Capacity Building,5
31DEC2025,VIC,Barwon,Cerebral Palsy,19 to 24,Capital,4
31DEC2025,VIC,Barwon,Cerebral Palsy,19 to 24,Core,2
31DEC2025,VIC,Barwon,Cerebral Palsy,25 to 34,Capacity Building,13
31DEC2025,VIC,Barwon,Cerebral Palsy,25 to 34,Capital,8
31DEC2025,VIC,Barwon,Cerebral Palsy,25 to 34,Core,5
31DEC2025,VIC,Barwon,Cerebral Palsy,35 to 44,Capacity Building,12
31DEC2025,VIC,Barwon,Cerebral Palsy,35 to 44,Capital,8
31DEC2025,VIC,Barwon,Cerebral Palsy,35 to 44,Core,8
31DEC2025,VIC,Barwon,Cerebral Palsy,45 to 54,Capacity Building,16
31DEC2025,VIC,Barwon,Cerebral Palsy,45 to 54,Capital,7
31DEC2025,VIC,Barwon,Cerebral Palsy,45 to 54,Core,9
31DEC2025,VIC,Barwon,Cerebral Palsy,55 to 64,Capacity Building,7
31DEC2025,VIC,Barwon,Cerebral Palsy,55 to 64,Capital,4
31DEC2025,VIC,Barwon,Cerebral Palsy,55 to 64,Core,10
31DEC2025,VIC,Barwon,Cerebral Palsy,65+,Capacity Building,4
31DEC2025,VIC,Barwon,Cerebral Palsy,65+,Capital,1
31DEC2025,VIC,Barwon,Cerebral Palsy,65+,Core,2
31DEC2025,VIC,Barwon,Cerebral Palsy,9 to 14,Capacity Building,2
31DEC2025,VIC,Barwon,Cerebral Palsy,9 to 14,Capital,1
31DEC2025,VIC,Barwon,Developmental delay,0 to 8,Capacity Building,12
31DEC2025,VIC,Barwon,Developmental delay,9 to 14,Capacity Building,1
31DEC2025,VIC,Barwon,Down Syndrome,0 to 8,Capacity Building,2
31DEC2025,VIC,Barwon,Down Syndrome,15 to 18,Capacity Building,3
31DEC2025,VIC,Barwon,Down Syndrome,19 to 24,Capacity Building,3
31DEC2025,VIC,Barwon,Down Syndrome,19 to 24,Core,1
31DEC2025,VIC,Barwon,Down Syndrome,25 to 34,Capacity Building,9
31DEC2025,VIC,Barwon,Down Syndrome,25 to 34,Core,12
31DEC2025,VIC,Barwon,Down Syndrome,35 to 44,Capacity Building,15
31DEC2025,VIC,Barwon,Down Syndrome,35 to 44,Capital,4
31DEC2025,VIC,Barwon,Down Syndrome,35 to 44,Core,12
31DEC2025,VIC,Barwon,Down Syndrome,45 to 54,Capacity Building,7
31DEC2025,VIC,Barwon,Down Syndrome,45 to 54,Capital,1
31DEC2025,VIC,Barwon,Down Syndrome,45 to 54,Core,8
31DEC2025,VIC,Barwon,Down Syndrome,55 to 64,Capacity Building,8
31DEC2025,VIC,Barwon,Down Syndrome,55 to 64,Capital,3
31DEC2025,VIC,Barwon,Down Syndrome,55 to 64,Core,11
31DEC2025,VIC,Barwon,Down Syndrome,9 to 14,Capacity Building,7
31DEC2025,VIC,Barwon,Global developmental delay,0 to 8,Capacity Building,16
31DEC2025,VIC,Barwon,Hearing Impairment,0 to 8,Capacity Building,1
31DEC2025,VIC,Barwon,Hearing Impairment,15 to 18,Capacity Building,1
31DEC2025,VIC,Barwon,Hearing Impairment,19 to 24,Capacity Building,1
31DEC2025,VIC,Barwon,Hearing Impairment,25 to 34,Capacity Building,4
31DEC2025,VIC,Barwon,Hearing Impairment,25 to 34,Core,1
31DEC2025,VIC,Barwon,Hearing Impairment,35 to 44,Capacity Building,1
31DEC2025,VIC,Barwon,Hearing Impairment,45 to 54,Capacity Building,4
31DEC2025,VIC,Barwon,Hearing Impairment,55 to 64,Capacity Building,5
31DEC2025,VIC,Barwon,Hearing Impairment,55 to 64,Core,2
31DEC2025,VIC,Barwon,Hearing Impairment,65+,Capacity Building,3
31DEC2025,VIC,Barwon,Hearing Impairment,65+,Capital,1
31DEC2025,VIC,Barwon,Hearing Impairment,65+,Core,3
31DEC2025,VIC,Barwon,Intellectual Disability,0 to 8,Capacity Building,12
31DEC2025,VIC,Barwon,Intellectual Disability,15 to 18,Capacity Building,32
31DEC2025,VIC,Barwon,Intellectual Disability,15 to 18,Capital,1
31DEC2025,VIC,Barwon,Intellectual Disability,15 to 18,Core,4
31DEC2025,VIC,Barwon,Intellectual Disability,19 to 24,Capacity Building,50
31DEC2025,VIC,Barwon,Intellectual Disability,19 to 24,Capital,3
31DEC2025,VIC,Barwon,Intellectual Disability,19 to 24,Core,17
31DEC2025,VIC,Barwon,Intellectual Disability,25 to 34,Capacity Building,75
31DEC2025,VIC,Barwon,Intellectual Disability,25 to 34,Capital,14
31DEC2025,VIC,Barwon,Intellectual Disability,25 to 34,Core,25
31DEC2025,VIC,Barwon,Intellectual Disability,35 to 44,Capacity Building,51
31DEC2025,VIC,Barwon,Intellectual Disability,35 to 44,Capital,11
31DEC2025,VIC,Barwon,Intellectual Disability,35 to 44,Core,25
31DEC2025,VIC,Barwon,Intellectual Disability,45 to 54,Capacity Building,40
31DEC2025,VIC,Barwon,Intellectual Disability,45 to 54,Capital,10
31DEC2025,VIC,Barwon,Intellectual Disability,45 to 54,Core,21
31DEC2025,VIC,Barwon,Intellectual Disability,55 to 64,Capacity Building,40
31DEC2025,VIC,Barwon,Intellectual Disability,55 to 64,Capital,10
31DEC2025,VIC,Barwon,Intellectual Disability,55 to 64,Core,27
31DEC2025,VIC,Barwon,Intellectual Disability,65+,Capacity Building,29
31DEC2025,VIC,Barwon,Intellectual Disability,65+,Capital,7
31DEC2025,VIC,Barwon,Intellectual Disability,65+,Core,25
31DEC2025,VIC,Barwon,Intellectual Disability,9 to 14,Capacity Building,34
31DEC2025,VIC,Barwon,Intellectual Disability,9 to 14,Capital,1
31DEC2025,VIC,Barwon,Intellectual Disability,9 to 14,Core,7
31DEC2025,VIC,Barwon,Multiple Sclerosis,19 to 24,Capacity Building,1
31DEC2025,VIC,Barwon,Multiple Sclerosis,19 to 24,Capital,1
31DEC2025,VIC,Barwon,Multiple Sclerosis,35 to 44,Capacity Building,4
31DEC2025,VIC,Barwon,Multiple Sclerosis,45 to 54,Capacity Building,11
31DEC2025,VIC,Barwon,Multiple Sclerosis,45 to 54,Capital,2
31DEC2025,VIC,Barwon,Multiple Sclerosis,45 to 54,Core,4
31DEC2025,VIC,Barwon,Multiple Sclerosis,55 to 64,Capacity Building,13
31DEC2025,VIC,Barwon,Multiple Sclerosis,55 to 64,Capital,5
31DEC2025,VIC,Barwon,Multiple Sclerosis,55 to 64,Core,6
31DEC2025,VIC,Barwon,Multiple Sclerosis,65+,Capacity Building,13
31DEC2025,VIC,Barwon,Multiple Sclerosis,65+,Capital,6
31DEC2025,VIC,Barwon,Multiple Sclerosis,65+,Core,11
31DEC2025,VIC,Barwon,Other,0 to 8,Capacity Building,1
