RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,AvgAnlsdCmtdSuppBdgt,ActvPrtcpnt
31DEC2025,ALL,Western Sydney,Autism,15 to 18,CapacityBuilding,"20,000.00",1509
31DEC2025,ALL,Western Sydney,Autism,0 to 8,CapacityBuilding,"26,000.00",3437
31DEC2025,ALL,Western Sydney,Autism,9 to 14,CapacityBuilding,"20,000.00",4056
31DEC2025,ALL,Wheat Belt,Autism,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Wheat Belt,Autism,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Wheat Belt,Autism,35 to 44,CapacityBuilding,"21,000.00",28
31DEC2025,ALL,Wheat Belt,Autism,25 to 34,CapacityBuilding,"16,000.00",53
31DEC2025,ALL,Wheat Belt,Autism,19 to 24,CapacityBuilding,"23,000.00",87
31DEC2025,ALL,Wheat Belt,Autism,0 to 8,CapacityBuilding,"28,000.00",89
31DEC2025,ALL,Wheat Belt,Autism,15 to 18,CapacityBuilding,"23,000.00",155
31DEC2025,ALL,Wheat Belt,Autism,9 to 14,CapacityBuilding,"23,000.00",241
31DEC2025,ALL,Yorke and Mid North,Autism,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Yorke and Mid North,Autism,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Yorke and Mid North,Autism,65+,CapacityBuilding,,<11
31DEC2025,ALL,Yorke and Mid North,Autism,35 to 44,CapacityBuilding,"17,000.00",36
31DEC2025,ALL,Yorke and Mid North,Autism,25 to 34,CapacityBuilding,"14,000.00",78
31DEC2025,ALL,Yorke and Mid North,Autism,19 to 24,CapacityBuilding,"19,000.00",155
31DEC2025,ALL,Yorke and Mid North,Autism,0 to 8,CapacityBuilding,"24,000.00",157
31DEC2025,ALL,Yorke and Mid North,Autism,15 to 18,CapacityBuilding,"19,000.00",220
31DEC2025,ALL,Yorke and Mid North,Autism,9 to 14,CapacityBuilding,"20,000.00",404
31DEC2025,ALL,ACT,Cerebral Palsy,55 to 64,CapacityBuilding,"21,000.00",<27
31DEC2025,ALL,ACT,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,ACT,Cerebral Palsy,0 to 8,CapacityBuilding,"27,000.00",29
31DEC2025,ALL,ACT,Cerebral Palsy,15 to 18,CapacityBuilding,"22,000.00",31
31DEC2025,ALL,ACT,Cerebral Palsy,35 to 44,CapacityBuilding,"18,000.00",33
31DEC2025,ALL,ACT,Cerebral Palsy,45 to 54,CapacityBuilding,"17,000.00",35
31DEC2025,ALL,ACT,Cerebral Palsy,9 to 14,CapacityBuilding,"19,000.00",36
31DEC2025,ALL,ACT,Cerebral Palsy,19 to 24,CapacityBuilding,"21,000.00",52
31DEC2025,ALL,ACT,Cerebral Palsy,25 to 34,CapacityBuilding,"20,000.00",64
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Adelaide Hills,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Barkly,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Barkly,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Barkly,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Barkly,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Barkly,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,0 to 8,CapacityBuilding,"21,000.00",<20
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,25 to 34,CapacityBuilding,"22,000.00",12
31DEC2025,ALL,"Barossa, Light and Lower North",Cerebral Palsy,9 to 14,CapacityBuilding,"26,000.00",12
31DEC2025,ALL,Barwon,Cerebral Palsy,15 to 18,CapacityBuilding,"25,000.00",<28
31DEC2025,ALL,Barwon,Cerebral Palsy,65+,CapacityBuilding,"23,000.00",<18
31DEC2025,ALL,Barwon,Cerebral Palsy,55 to 64,CapacityBuilding,"19,000.00",22
31DEC2025,ALL,Barwon,Cerebral Palsy,0 to 8,CapacityBuilding,"27,000.00",34
31DEC2025,ALL,Barwon,Cerebral Palsy,9 to 14,CapacityBuilding,"32,000.00",35
31DEC2025,ALL,Barwon,Cerebral Palsy,19 to 24,CapacityBuilding,"34,000.00",37
31DEC2025,ALL,Barwon,Cerebral Palsy,45 to 54,CapacityBuilding,"28,000.00",37
31DEC2025,ALL,Barwon,Cerebral Palsy,35 to 44,CapacityBuilding,"26,000.00",39
31DEC2025,ALL,Barwon,Cerebral Palsy,25 to 34,CapacityBuilding,"28,000.00",45
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,65+,CapacityBuilding,"23,000.00",43
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,15 to 18,CapacityBuilding,"24,000.00",50
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,55 to 64,CapacityBuilding,"21,000.00",54
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,19 to 24,CapacityBuilding,"26,000.00",62
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,25 to 34,CapacityBuilding,"46,000.00",64
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,0 to 8,CapacityBuilding,"30,000.00",68
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,45 to 54,CapacityBuilding,"21,000.00",74
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,35 to 44,CapacityBuilding,"23,000.00",79
31DEC2025,ALL,Bayside Peninsula,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",101
31DEC2025,ALL,Beenleigh,Cerebral Palsy,65+,CapacityBuilding,"22,000.00",14
31DEC2025,ALL,Beenleigh,Cerebral Palsy,55 to 64,CapacityBuilding,"24,000.00",19
31DEC2025,ALL,Beenleigh,Cerebral Palsy,45 to 54,CapacityBuilding,"24,000.00",34
31DEC2025,ALL,Beenleigh,Cerebral Palsy,15 to 18,CapacityBuilding,"25,000.00",43
31DEC2025,ALL,Beenleigh,Cerebral Palsy,19 to 24,CapacityBuilding,"26,000.00",44
31DEC2025,ALL,Beenleigh,Cerebral Palsy,25 to 34,CapacityBuilding,"21,000.00",53
31DEC2025,ALL,Beenleigh,Cerebral Palsy,35 to 44,CapacityBuilding,"23,000.00",58
31DEC2025,ALL,Beenleigh,Cerebral Palsy,0 to 8,CapacityBuilding,"26,000.00",71
31DEC2025,ALL,Beenleigh,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",94
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,35 to 44,CapacityBuilding,"27,000.00",<25
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,55 to 64,CapacityBuilding,"24,000.00",25
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,0 to 8,CapacityBuilding,"31,000.00",27
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,45 to 54,CapacityBuilding,"23,000.00",28
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,19 to 24,CapacityBuilding,"33,000.00",29
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,15 to 18,CapacityBuilding,"26,000.00",32
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,25 to 34,CapacityBuilding,"25,000.00",36
31DEC2025,ALL,Brimbank Melton,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",42
31DEC2025,ALL,Brisbane,Cerebral Palsy,65+,CapacityBuilding,"26,000.00",48
31DEC2025,ALL,Brisbane,Cerebral Palsy,15 to 18,CapacityBuilding,"24,000.00",68
31DEC2025,ALL,Brisbane,Cerebral Palsy,35 to 44,CapacityBuilding,"21,000.00",87
31DEC2025,ALL,Brisbane,Cerebral Palsy,45 to 54,CapacityBuilding,"24,000.00",88
31DEC2025,ALL,Brisbane,Cerebral Palsy,19 to 24,CapacityBuilding,"34,000.00",94
31DEC2025,ALL,Brisbane,Cerebral Palsy,55 to 64,CapacityBuilding,"22,000.00",97
31DEC2025,ALL,Brisbane,Cerebral Palsy,0 to 8,CapacityBuilding,"27,000.00",105
31DEC2025,ALL,Brisbane,Cerebral Palsy,25 to 34,CapacityBuilding,"21,000.00",111
31DEC2025,ALL,Brisbane,Cerebral Palsy,9 to 14,CapacityBuilding,"23,000.00",118
31DEC2025,ALL,Bundaberg,Cerebral Palsy,15 to 18,CapacityBuilding,"24,000.00",<18
31DEC2025,ALL,Bundaberg,Cerebral Palsy,25 to 34,CapacityBuilding,"20,000.00",<12
31DEC2025,ALL,Bundaberg,Cerebral Palsy,35 to 44,CapacityBuilding,"18,000.00",<22
31DEC2025,ALL,Bundaberg,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Bundaberg,Cerebral Palsy,55 to 64,CapacityBuilding,"22,000.00",<19
31DEC2025,ALL,Bundaberg,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Bundaberg,Cerebral Palsy,0 to 8,CapacityBuilding,"61,000.00",13
31DEC2025,ALL,Bundaberg,Cerebral Palsy,19 to 24,CapacityBuilding,"19,000.00",19
31DEC2025,ALL,Bundaberg,Cerebral Palsy,9 to 14,CapacityBuilding,"21,000.00",19
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,65+,CapacityBuilding,"23,000.00",21
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,55 to 64,CapacityBuilding,"23,000.00",29
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,19 to 24,CapacityBuilding,"29,000.00",38
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,45 to 54,CapacityBuilding,"24,000.00",38
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,25 to 34,CapacityBuilding,"24,000.00",47
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,15 to 18,CapacityBuilding,"27,000.00",49
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,35 to 44,CapacityBuilding,"20,000.00",50
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,0 to 8,CapacityBuilding,"55,000.00",56
31DEC2025,ALL,Caboolture/Strathpine,Cerebral Palsy,9 to 14,CapacityBuilding,"25,000.00",61
31DEC2025,ALL,Cairns,Cerebral Palsy,55 to 64,CapacityBuilding,"20,000.00",<16
31DEC2025,ALL,Cairns,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Cairns,Cerebral Palsy,19 to 24,CapacityBuilding,"29,000.00",18
31DEC2025,ALL,Cairns,Cerebral Palsy,45 to 54,CapacityBuilding,"24,000.00",21
31DEC2025,ALL,Cairns,Cerebral Palsy,15 to 18,CapacityBuilding,"23,000.00",25
31DEC2025,ALL,Cairns,Cerebral Palsy,0 to 8,CapacityBuilding,"34,000.00",26
31DEC2025,ALL,Cairns,Cerebral Palsy,35 to 44,CapacityBuilding,"29,000.00",31
31DEC2025,ALL,Cairns,Cerebral Palsy,25 to 34,CapacityBuilding,"26,000.00",32
31DEC2025,ALL,Cairns,Cerebral Palsy,9 to 14,CapacityBuilding,"23,000.00",33
31DEC2025,ALL,Central Australia,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Central Australia,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Central Australia,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Central Australia,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Central Australia,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Central Australia,Cerebral Palsy,45 to 54,CapacityBuilding,"42,000.00",<17
31DEC2025,ALL,Central Australia,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Central Australia,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Central Australia,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Central Coast,Cerebral Palsy,19 to 24,CapacityBuilding,"28,000.00",<34
31DEC2025,ALL,Central Coast,Cerebral Palsy,65+,CapacityBuilding,"25,000.00",<19
31DEC2025,ALL,Central Coast,Cerebral Palsy,45 to 54,CapacityBuilding,"22,000.00",28
31DEC2025,ALL,Central Coast,Cerebral Palsy,15 to 18,CapacityBuilding,"19,000.00",29
31DEC2025,ALL,Central Coast,Cerebral Palsy,55 to 64,CapacityBuilding,"22,000.00",30
31DEC2025,ALL,Central Coast,Cerebral Palsy,35 to 44,CapacityBuilding,"21,000.00",42
31DEC2025,ALL,Central Coast,Cerebral Palsy,0 to 8,CapacityBuilding,"27,000.00",46
31DEC2025,ALL,Central Coast,Cerebral Palsy,9 to 14,CapacityBuilding,"20,000.00",49
31DEC2025,ALL,Central Coast,Cerebral Palsy,25 to 34,CapacityBuilding,"22,000.00",53
31DEC2025,ALL,Central Highlands,Cerebral Palsy,15 to 18,CapacityBuilding,"32,000.00",<24
31DEC2025,ALL,Central Highlands,Cerebral Palsy,19 to 24,CapacityBuilding,"26,000.00",<22
31DEC2025,ALL,Central Highlands,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Central Highlands,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Central Highlands,Cerebral Palsy,0 to 8,CapacityBuilding,"27,000.00",15
31DEC2025,ALL,Central Highlands,Cerebral Palsy,9 to 14,CapacityBuilding,"22,000.00",18
31DEC2025,ALL,Central Highlands,Cerebral Palsy,55 to 64,CapacityBuilding,"26,000.00",21
31DEC2025,ALL,Central Highlands,Cerebral Palsy,35 to 44,CapacityBuilding,"17,000.00",26
31DEC2025,ALL,Central Highlands,Cerebral Palsy,25 to 34,CapacityBuilding,"26,000.00",31
31DEC2025,ALL,Central North Metro,Cerebral Palsy,65+,CapacityBuilding,"25,000.00",13
31DEC2025,ALL,Central North Metro,Cerebral Palsy,15 to 18,CapacityBuilding,"27,000.00",23
31DEC2025,ALL,Central North Metro,Cerebral Palsy,0 to 8,CapacityBuilding,"33,000.00",24
31DEC2025,ALL,Central North Metro,Cerebral Palsy,19 to 24,CapacityBuilding,"35,000.00",26
31DEC2025,ALL,Central North Metro,Cerebral Palsy,35 to 44,CapacityBuilding,"31,000.00",29
31DEC2025,ALL,Central North Metro,Cerebral Palsy,25 to 34,CapacityBuilding,"24,000.00",34
31DEC2025,ALL,Central North Metro,Cerebral Palsy,9 to 14,CapacityBuilding,"34,000.00",34
31DEC2025,ALL,Central North Metro,Cerebral Palsy,45 to 54,CapacityBuilding,"36,000.00",36
31DEC2025,ALL,Central North Metro,Cerebral Palsy,55 to 64,CapacityBuilding,"25,000.00",36
31DEC2025,ALL,Central South Metro,Cerebral Palsy,45 to 54,CapacityBuilding,"20,000.00",<21
31DEC2025,ALL,Central South Metro,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Central South Metro,Cerebral Palsy,65+,CapacityBuilding,"36,000.00",13
31DEC2025,ALL,Central South Metro,Cerebral Palsy,15 to 18,CapacityBuilding,"21,000.00",23
31DEC2025,ALL,Central South Metro,Cerebral Palsy,19 to 24,CapacityBuilding,"28,000.00",27
31DEC2025,ALL,Central South Metro,Cerebral Palsy,35 to 44,CapacityBuilding,"23,000.00",31
31DEC2025,ALL,Central South Metro,Cerebral Palsy,9 to 14,CapacityBuilding,"29,000.00",31
31DEC2025,ALL,Central South Metro,Cerebral Palsy,25 to 34,CapacityBuilding,"24,000.00",36
31DEC2025,ALL,Central South Metro,Cerebral Palsy,0 to 8,CapacityBuilding,"36,000.00",44
31DEC2025,ALL,Darwin Remote,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Darwin Remote,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Darwin Remote,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Darwin Remote,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Darwin Remote,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,15 to 18,CapacityBuilding,"35,000.00",<20
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,19 to 24,CapacityBuilding,"33,000.00",<20
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,45 to 54,CapacityBuilding,"30,000.00",<21
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,0 to 8,CapacityBuilding,"25,000.00",16
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,25 to 34,CapacityBuilding,"34,000.00",16
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,35 to 44,CapacityBuilding,"31,000.00",17
31DEC2025,ALL,Darwin Urban,Cerebral Palsy,9 to 14,CapacityBuilding,"30,000.00",23
31DEC2025,ALL,East Arnhem,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,East Arnhem,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,East Arnhem,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,East Arnhem,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,East Arnhem,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,East Arnhem,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,East Arnhem,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,0 to 8,CapacityBuilding,"30,000.00",<13
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,45 to 54,CapacityBuilding,"21,000.00",<17
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",14
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,55 to 64,CapacityBuilding,"22,000.00",17
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,15 to 18,CapacityBuilding,"17,000.00",18
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,19 to 24,CapacityBuilding,"33,000.00",18
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,35 to 44,CapacityBuilding,"22,000.00",18
31DEC2025,ALL,Eastern Adelaide,Cerebral Palsy,25 to 34,CapacityBuilding,"19,000.00",19
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Eyre and Western,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Far North (SA),Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Far West,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Far West,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Far West,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Far West,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Far West,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Far West,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Far West,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Fleurieu and Kangaroo Island,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Goldfields-Esperance,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Goulburn,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Goulburn,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Goulburn,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Goulburn,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Goulburn,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Goulburn,Cerebral Palsy,0 to 8,CapacityBuilding,"32,000.00",16
31DEC2025,ALL,Goulburn,Cerebral Palsy,45 to 54,CapacityBuilding,"22,000.00",17
31DEC2025,ALL,Goulburn,Cerebral Palsy,25 to 34,CapacityBuilding,"20,000.00",21
31DEC2025,ALL,Goulburn,Cerebral Palsy,9 to 14,CapacityBuilding,"25,000.00",22
31DEC2025,ALL,Great Southern,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Great Southern,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Great Southern,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Great Southern,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Great Southern,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Great Southern,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Great Southern,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Great Southern,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,55 to 64,CapacityBuilding,"23,000.00",<21
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,45 to 54,CapacityBuilding,"22,000.00",32
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,35 to 44,CapacityBuilding,"21,000.00",33
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,0 to 8,CapacityBuilding,"25,000.00",36
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,15 to 18,CapacityBuilding,"26,000.00",36
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,19 to 24,CapacityBuilding,"30,000.00",43
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,25 to 34,CapacityBuilding,"23,000.00",48
31DEC2025,ALL,Hume Moreland,Cerebral Palsy,9 to 14,CapacityBuilding,"27,000.00",59
31DEC2025,ALL,Hunter New England,Cerebral Palsy,65+,CapacityBuilding,"21,000.00",30
31DEC2025,ALL,Hunter New England,Cerebral Palsy,55 to 64,CapacityBuilding,"21,000.00",77
31DEC2025,ALL,Hunter New England,Cerebral Palsy,35 to 44,CapacityBuilding,"21,000.00",94
31DEC2025,ALL,Hunter New England,Cerebral Palsy,45 to 54,CapacityBuilding,"21,000.00",95
31DEC2025,ALL,Hunter New England,Cerebral Palsy,15 to 18,CapacityBuilding,"23,000.00",110
31DEC2025,ALL,Hunter New England,Cerebral Palsy,19 to 24,CapacityBuilding,"22,000.00",114
31DEC2025,ALL,Hunter New England,Cerebral Palsy,0 to 8,CapacityBuilding,"27,000.00",116
31DEC2025,ALL,Hunter New England,Cerebral Palsy,25 to 34,CapacityBuilding,"21,000.00",154
31DEC2025,ALL,Hunter New England,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",160
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,55 to 64,CapacityBuilding,"27,000.00",<28
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,65+,CapacityBuilding,"17,000.00",<20
