RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SILorSDA,suppclass,Utlstn
31DEC2025,ALL,Maroochydore,ABI,45 to 54,No,Core,74%
31DEC2025,ALL,Maroochydore,ABI,45 to 54,Yes,ALL,81%
31DEC2025,ALL,Maroochydore,ABI,45 to 54,Yes,Capacity Building,70%
31DEC2025,ALL,Maroochydore,ABI,45 to 54,Yes,Capital,44%
31DEC2025,ALL,Maroochydore,ABI,45 to 54,Yes,Core,83%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,ALL,ALL,77%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,ALL,Capacity Building,68%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,ALL,Capital,80%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,ALL,Core,78%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,No,ALL,73%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,No,Capacity Building,67%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,No,Capital,83%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,No,Core,74%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,Yes,ALL,86%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,Yes,Capacity Building,73%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,Yes,Capital,72%
31DEC2025,ALL,Maroochydore,ALL,45 to 54,Yes,Core,87%
31DEC2025,ALL,Maroochydore,Autism,45 to 54,ALL,ALL,68%
31DEC2025,ALL,Maroochydore,Autism,45 to 54,ALL,Capacity Building,64%
31DEC2025,ALL,Maroochydore,Autism,45 to 54,ALL,Core,69%
31DEC2025,ALL,Maroochydore,Autism,45 to 54,No,ALL,71%
31DEC2025,ALL,Maroochydore,Autism,45 to 54,No,Capacity Building,64%
31DEC2025,ALL,Maroochydore,Autism,45 to 54,No,Core,73%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,ALL,ALL,87%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,ALL,Capacity Building,63%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,ALL,Capital,80%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,ALL,Core,89%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,No,ALL,74%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,No,Capacity Building,63%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,No,Capital,48%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,No,Core,78%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,ALL,ALL,72%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,ALL,Capacity Building,59%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,ALL,Capital,27%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,ALL,Core,73%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,No,ALL,56%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,No,Capacity Building,51%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,No,Capital,22%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,No,Core,57%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,Yes,ALL,89%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,Yes,Capacity Building,75%
31DEC2025,ALL,Maroochydore,Down Syndrome,45 to 54,Yes,Core,90%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,ALL,ALL,66%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,ALL,Capacity Building,56%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,ALL,Capital,31%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,ALL,Core,70%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,No,ALL,66%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,No,Capacity Building,56%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,No,Capital,31%
31DEC2025,ALL,Maroochydore,Hearing Impairment,45 to 54,No,Core,70%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,ALL,ALL,84%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,ALL,Capacity Building,70%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,ALL,Capital,51%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,ALL,Core,86%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,No,ALL,79%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,No,Capacity Building,68%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,No,Capital,63%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,No,Core,80%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,Yes,ALL,88%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,Yes,Capacity Building,73%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,Yes,Capital,42%
31DEC2025,ALL,Maroochydore,Intellectual Disability,45 to 54,Yes,Core,90%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,ALL,ALL,71%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,ALL,Capacity Building,74%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,ALL,Capital,98%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,ALL,Core,68%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,No,ALL,68%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,No,Capacity Building,74%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,No,Capital,100%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,45 to 54,No,Core,64%
31DEC2025,ALL,Maroochydore,Other,45 to 54,ALL,ALL,66%
31DEC2025,ALL,Maroochydore,Other,45 to 54,ALL,Capacity Building,82%
31DEC2025,ALL,Maroochydore,Other,45 to 54,ALL,Capital,61%
31DEC2025,ALL,Maroochydore,Other,45 to 54,ALL,Core,64%
31DEC2025,ALL,Maroochydore,Other,45 to 54,No,ALL,50%
31DEC2025,ALL,Maroochydore,Other,45 to 54,No,Capacity Building,68%
31DEC2025,ALL,Maroochydore,Other,45 to 54,No,Capital,50%
31DEC2025,ALL,Maroochydore,Other,45 to 54,No,Core,46%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,ALL,ALL,83%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,ALL,Capacity Building,73%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,ALL,Capital,100%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,ALL,Core,83%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,No,ALL,81%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,No,Capacity Building,73%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,No,Capital,100%
31DEC2025,ALL,Maroochydore,Other Neurological,45 to 54,No,Core,81%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,ALL,ALL,76%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,ALL,Capacity Building,65%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,ALL,Capital,94%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,ALL,Core,75%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,No,ALL,76%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,No,Capacity Building,65%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,No,Capital,96%
31DEC2025,ALL,Maroochydore,Other Physical,45 to 54,No,Core,74%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,ALL,ALL,75%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,ALL,Capacity Building,66%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,ALL,Capital,73%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,ALL,Core,77%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,No,ALL,73%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,No,Capacity Building,67%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,No,Capital,73%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,No,Core,74%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,Yes,ALL,82%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,Yes,Capacity Building,60%
31DEC2025,ALL,Maroochydore,Psychosocial disability,45 to 54,Yes,Core,84%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,ALL,ALL,83%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,ALL,Capacity Building,66%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,ALL,Capital,93%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,ALL,Core,85%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,No,ALL,83%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,No,Capacity Building,66%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,No,Capital,93%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,45 to 54,No,Core,85%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,ALL,ALL,74%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,ALL,Capacity Building,82%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,ALL,Capital,98%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,ALL,Core,70%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,No,ALL,68%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,No,Capacity Building,82%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,No,Capital,96%
31DEC2025,ALL,Maroochydore,Stroke,45 to 54,No,Core,64%
31DEC2025,ALL,Maroochydore,Visual Impairment,45 to 54,ALL,ALL,81%
31DEC2025,ALL,Maroochydore,Visual Impairment,45 to 54,ALL,Capacity Building,57%
31DEC2025,ALL,Maroochydore,Visual Impairment,45 to 54,ALL,Core,88%
31DEC2025,ALL,Maroochydore,Visual Impairment,45 to 54,No,ALL,80%
31DEC2025,ALL,Maroochydore,Visual Impairment,45 to 54,No,Capacity Building,56%
31DEC2025,ALL,Maroochydore,Visual Impairment,45 to 54,No,Core,86%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,ALL,ALL,81%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,ALL,Capacity Building,77%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,ALL,Capital,65%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,ALL,Core,82%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,No,ALL,74%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,No,Capacity Building,75%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,No,Capital,52%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,No,Core,74%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,Yes,ALL,90%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,Yes,Capacity Building,83%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,Yes,Capital,72%
31DEC2025,ALL,Maroochydore,ABI,55 to 64,Yes,Core,92%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,ALL,ALL,75%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,ALL,Capacity Building,67%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,ALL,Capital,79%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,ALL,Core,76%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,No,ALL,68%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,No,Capacity Building,66%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,No,Capital,82%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,No,Core,68%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,Yes,ALL,89%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,Yes,Capacity Building,73%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,Yes,Capital,72%
31DEC2025,ALL,Maroochydore,ALL,55 to 64,Yes,Core,91%
31DEC2025,ALL,Maroochydore,Autism,55 to 64,ALL,ALL,81%
31DEC2025,ALL,Maroochydore,Autism,55 to 64,ALL,Capacity Building,62%
31DEC2025,ALL,Maroochydore,Autism,55 to 64,ALL,Core,85%
31DEC2025,ALL,Maroochydore,Autism,55 to 64,No,ALL,78%
31DEC2025,ALL,Maroochydore,Autism,55 to 64,No,Capacity Building,61%
31DEC2025,ALL,Maroochydore,Autism,55 to 64,No,Core,83%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,ALL,ALL,93%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,ALL,Capacity Building,67%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,ALL,Capital,97%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,ALL,Core,95%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,No,ALL,91%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,No,Capacity Building,69%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,No,Core,91%
31DEC2025,ALL,Maroochydore,Down Syndrome,55 to 64,ALL,ALL,79%
31DEC2025,ALL,Maroochydore,Down Syndrome,55 to 64,ALL,Capacity Building,62%
31DEC2025,ALL,Maroochydore,Down Syndrome,55 to 64,ALL,Capital,56%
31DEC2025,ALL,Maroochydore,Down Syndrome,55 to 64,ALL,Core,80%
31DEC2025,ALL,Maroochydore,Down Syndrome,55 to 64,Yes,ALL,89%
31DEC2025,ALL,Maroochydore,Down Syndrome,55 to 64,Yes,Capacity Building,68%
31DEC2025,ALL,Maroochydore,Down Syndrome,55 to 64,Yes,Core,93%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,ALL,ALL,46%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,ALL,Capacity Building,46%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,ALL,Capital,79%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,ALL,Core,44%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,No,ALL,46%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,No,Capacity Building,46%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,No,Capital,79%
31DEC2025,ALL,Maroochydore,Hearing Impairment,55 to 64,No,Core,44%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,ALL,ALL,85%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,ALL,Capacity Building,65%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,ALL,Capital,88%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,ALL,Core,87%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,No,ALL,80%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,No,Capacity Building,66%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,No,Capital,87%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,No,Core,82%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,Yes,ALL,88%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,Yes,Capacity Building,65%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,Yes,Capital,89%
31DEC2025,ALL,Maroochydore,Intellectual Disability,55 to 64,Yes,Core,89%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,ALL,ALL,74%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,ALL,Capacity Building,72%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,ALL,Capital,96%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,ALL,Core,72%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,No,ALL,68%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,No,Capacity Building,73%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,No,Capital,81%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,55 to 64,No,Core,66%
31DEC2025,ALL,Maroochydore,Other,55 to 64,ALL,ALL,63%
31DEC2025,ALL,Maroochydore,Other,55 to 64,ALL,Capacity Building,62%
31DEC2025,ALL,Maroochydore,Other,55 to 64,ALL,Capital,63%
31DEC2025,ALL,Maroochydore,Other,55 to 64,ALL,Core,64%
31DEC2025,ALL,Maroochydore,Other,55 to 64,No,ALL,50%
31DEC2025,ALL,Maroochydore,Other,55 to 64,No,Capacity Building,60%
31DEC2025,ALL,Maroochydore,Other,55 to 64,No,Capital,66%
31DEC2025,ALL,Maroochydore,Other,55 to 64,No,Core,46%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,ALL,ALL,65%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,ALL,Capacity Building,63%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,ALL,Capital,65%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,ALL,Core,66%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,No,ALL,55%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,No,Capacity Building,60%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,No,Capital,65%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,No,Core,54%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,Yes,ALL,89%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,Yes,Capacity Building,74%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,Yes,Capital,63%
31DEC2025,ALL,Maroochydore,Other Neurological,55 to 64,Yes,Core,91%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,ALL,ALL,73%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,ALL,Capacity Building,67%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,ALL,Capital,96%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,ALL,Core,71%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,No,ALL,71%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,No,Capacity Building,66%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,No,Capital,93%
31DEC2025,ALL,Maroochydore,Other Physical,55 to 64,No,Core,69%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,ALL,ALL,78%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,ALL,Capacity Building,70%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,ALL,Capital,100%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,ALL,Core,80%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,No,ALL,76%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,No,Capacity Building,69%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,No,Capital,100%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,No,Core,77%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,Yes,ALL,89%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,Yes,Capacity Building,74%
31DEC2025,ALL,Maroochydore,Psychosocial disability,55 to 64,Yes,Core,91%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,ALL,ALL,72%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,ALL,Capacity Building,56%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,ALL,Capital,88%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,ALL,Core,72%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,No,ALL,70%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,No,Capacity Building,53%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,No,Capital,93%
31DEC2025,ALL,Maroochydore,Spinal Cord Injury,55 to 64,No,Core,70%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,ALL,ALL,73%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,ALL,Capacity Building,77%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,ALL,Capital,72%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,ALL,Core,73%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,No,ALL,66%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,No,Capacity Building,75%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,No,Capital,82%
31DEC2025,ALL,Maroochydore,Stroke,55 to 64,No,Core,63%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,ALL,ALL,68%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,ALL,Capacity Building,58%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,ALL,Capital,18%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,ALL,Core,72%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,No,ALL,70%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,No,Capacity Building,57%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,No,Capital,34%
31DEC2025,ALL,Maroochydore,Visual Impairment,55 to 64,No,Core,74%
31DEC2025,ALL,Maroochydore,ABI,65+,ALL,ALL,79%
31DEC2025,ALL,Maroochydore,ABI,65+,ALL,Capacity Building,77%
31DEC2025,ALL,Maroochydore,ABI,65+,ALL,Capital,74%
31DEC2025,ALL,Maroochydore,ABI,65+,ALL,Core,80%
31DEC2025,ALL,Maroochydore,ABI,65+,No,ALL,76%
31DEC2025,ALL,Maroochydore,ABI,65+,No,Capacity Building,76%
31DEC2025,ALL,Maroochydore,ABI,65+,No,Capital,59%
31DEC2025,ALL,Maroochydore,ABI,65+,No,Core,76%
31DEC2025,ALL,Maroochydore,ALL,65+,ALL,ALL,73%
31DEC2025,ALL,Maroochydore,ALL,65+,ALL,Capacity Building,67%
31DEC2025,ALL,Maroochydore,ALL,65+,ALL,Capital,74%
31DEC2025,ALL,Maroochydore,ALL,65+,ALL,Core,74%
31DEC2025,ALL,Maroochydore,ALL,65+,No,ALL,68%
31DEC2025,ALL,Maroochydore,ALL,65+,No,Capacity Building,66%
31DEC2025,ALL,Maroochydore,ALL,65+,No,Capital,74%
31DEC2025,ALL,Maroochydore,ALL,65+,No,Core,68%
31DEC2025,ALL,Maroochydore,ALL,65+,Yes,ALL,86%
31DEC2025,ALL,Maroochydore,ALL,65+,Yes,Capacity Building,74%
31DEC2025,ALL,Maroochydore,ALL,65+,Yes,Capital,71%
31DEC2025,ALL,Maroochydore,ALL,65+,Yes,Core,88%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,65+,ALL,ALL,70%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,65+,ALL,Capacity Building,54%
31DEC2025,ALL,Maroochydore,Cerebral Palsy,65+,ALL,Core,70%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,ALL,ALL,62%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,ALL,Capacity Building,45%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,ALL,Capital,100%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,ALL,Core,66%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,No,ALL,62%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,No,Capacity Building,45%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,No,Capital,100%
31DEC2025,ALL,Maroochydore,Hearing Impairment,65+,No,Core,66%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,ALL,ALL,83%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,ALL,Capacity Building,72%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,ALL,Capital,54%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,ALL,Core,85%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,No,ALL,69%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,No,Capacity Building,70%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,No,Capital,73%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,No,Core,68%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,Yes,ALL,91%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,Yes,Capacity Building,73%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,Yes,Capital,43%
31DEC2025,ALL,Maroochydore,Intellectual Disability,65+,Yes,Core,93%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,ALL,ALL,69%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,ALL,Capacity Building,75%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,ALL,Capital,64%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,ALL,Core,68%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,No,ALL,67%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,No,Capacity Building,75%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,No,Capital,65%
31DEC2025,ALL,Maroochydore,Multiple Sclerosis,65+,No,Core,65%
31DEC2025,ALL,Maroochydore,Other,65+,ALL,ALL,80%
31DEC2025,ALL,Maroochydore,Other,65+,ALL,Capacity Building,70%
31DEC2025,ALL,Maroochydore,Other,65+,ALL,Capital,94%
31DEC2025,ALL,Maroochydore,Other,65+,ALL,Core,80%
31DEC2025,ALL,Maroochydore,Other,65+,No,ALL,71%
31DEC2025,ALL,Maroochydore,Other,65+,No,Capacity Building,66%
31DEC2025,ALL,Maroochydore,Other,65+,No,Capital,100%
31DEC2025,ALL,Maroochydore,Other,65+,No,Core,69%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,ALL,ALL,66%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,ALL,Capacity Building,64%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,ALL,Capital,73%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,ALL,Core,66%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,No,ALL,64%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,No,Capacity Building,65%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,No,Capital,71%
31DEC2025,ALL,Maroochydore,Other Neurological,65+,No,Core,64%
31DEC2025,ALL,Maroochydore,Other Physical,65+,ALL,ALL,67%
31DEC2025,ALL,Maroochydore,Other Physical,65+,ALL,Capacity Building,62%
31DEC2025,ALL,Maroochydore,Other Physical,65+,ALL,Capital,67%
31DEC2025,ALL,Maroochydore,Other Physical,65+,ALL,Core,68%
31DEC2025,ALL,Maroochydore,Other Physical,65+,No,ALL,66%
31DEC2025,ALL,Maroochydore,Other Physical,65+,No,Capacity Building,60%
31DEC2025,ALL,Maroochydore,Other Physical,65+,No,Capital,72%
31DEC2025,ALL,Maroochydore,Other Physical,65+,No,Core,67%
31DEC2025,ALL,Maroochydore,Psychosocial disability,65+,ALL,ALL,70%
