RprtDt,SuppClass,SuppCatNm,SuppItemNmbr,SuppItemDesc,RsdsInStateCd,RsdsInSrvcDstrctNm,NDISDsbltyGrpNm,NDIAAgeBnd,PmtAmt,CountOfParticipants
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,VIC,Southern Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,VIC,Western District,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,VIC,Western Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,Central North Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,Central South Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,North East Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,North Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,South East Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,South Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,South West,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121205811_0109_1_2,Vehicle Modification - Adaptions for Driver Control,WA,Wheat Belt,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,ACT,ACT,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NSW,Hunter New England,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NSW,North Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NSW,South Eastern Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NSW,South Western Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NSW,Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NSW,Western NSW,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NSW,Western Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,NT,Darwin Urban,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,QLD,Beenleigh,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,QLD,Caboolture/Strathpine,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,QLD,Ipswich,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,QLD,Maroochydore,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,QLD,Toowoomba,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,QLD,Townsville,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,SA,Northern Adelaide,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,SA,Southern Adelaide,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,SA,Western Adelaide,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Barwon,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Bayside Peninsula,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Brimbank Melton,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Inner East Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Mallee,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,North East Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Outer East Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Southern Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,VIC,Western Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,WA,North Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,WA,South East Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121208111_0109_1_2,Vehicle Modification - Adaptions For Ancillary Functionse.g.LightsLocking,WA,South Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209360_0109_1_2,Seat Belts/Harnesses For Vehicles,NSW,South Eastern Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,ACT,ACT,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Central Coast,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Hunter New England,ALL,ALL,72000,15
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Illawarra Shoalhaven,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Mid North Coast,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Nepean Blue Mountains,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Northern NSW,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,South Eastern Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,South Western Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Western NSW,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NSW,Western Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NT,Barkly,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,NT,Darwin Urban,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Beenleigh,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Brisbane,ALL,ALL,153000,11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Bundaberg,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Caboolture/Strathpine,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Cairns,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Ipswich,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Mackay,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Maroochydore,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Maryborough,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Robina,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Rockhampton,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Toowoomba,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,QLD,Townsville,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,SA,"Barossa, Light and Lower North",ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,SA,Eastern Adelaide,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,SA,Fleurieu and Kangaroo Island,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,SA,Murray and Mallee,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,SA,Northern Adelaide,ALL,ALL,78000,11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,SA,Western Adelaide,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,TAS,TAS North,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,TAS,TAS North West,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,TAS,TAS South East,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Barwon,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Bayside Peninsula,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Brimbank Melton,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Central Highlands,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Goulburn,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Hume Moreland,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Inner East Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Loddon,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Mallee,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,North East Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Outer East Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Outer Gippsland,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Southern Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Western District,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,VIC,Western Melbourne,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,Central North Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,Central South Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,Kimberley-Pilbara,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,North East Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,North Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,South East Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,South Metro,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121209821_0109_1_2,Vehicle Modification - For Seating and/or Seat Belts,WA,South West,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,ACT,ACT,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,Missing,Other,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Central Coast,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Hunter New England,ALL,ALL,241000,28
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Illawarra Shoalhaven,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Mid North Coast,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Murrumbidgee,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Nepean Blue Mountains,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,North Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Northern NSW,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,South Eastern Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,South Western Sydney,ALL,ALL,177000,21
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Southern NSW,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Sydney,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Western NSW,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NSW,Western Sydney,ALL,ALL,99000,13
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NT,Central Australia,ALL,ALL,n/a,<11
31-Dec-25,Capital,Assistive Technology,05_121212811_0103_1_2,Specialised Child Car Seats - no Vehicle Modification Required,NT,Darwin Urban,ALL,ALL,n/a,<11
